,ID,DATE,TARGET_YEAR,>4,3.5-4,3-3.5,2.5-3,2-2.5,1.5-2,1-1.5,0.5-1,0-0.5,<0,QUARTERS_AWAY,Prediction_Number,uncertainty,OnePeriodMvt,Reduction
3357,548,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,8,0.0,1.735,0.265
3358,548,2015-01-01,2016,0.0,0.0,0.0,0.0,0.05,0.85,0.1,0.0,0.0,0.0,7,0,0.265,,
3359,548,2015-04-01,2016,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,6,1,0.495,0.42,-0.23
3360,548,2015-07-01,2016,0.0,0.0,0.0,0.0,0.1,0.85,0.05,0.0,0.0,0.0,5,2,0.265,0.365,0.23
3361,548,2015-10-01,2016,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,4,3,0.58,0.365,-0.315
3362,548,2016-01-01,2016,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,3,4,0.48,0.02,0.1
3363,548,2016-04-01,2016,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,2,5,0.32,0.08,0.16
3364,548,2016-07-01,2016,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1,6,0.18,0.02,0.14
3365,548,2016-10-01,2016,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,0,7,0.335,0.015,-0.155
3366,548,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.365,0.335
3367,548,2016-01-01,2017,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0.0,0.0,0.0,7,0,0.54,,
3368,548,2016-04-01,2017,0.0,0.0,0.0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,6,1,0.48,0.06,0.06
3369,548,2016-07-01,2017,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,5,2,0.335,0.025,0.145
3370,548,2016-10-01,2017,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,4,3,0.335,0.0,0.0
3371,548,2017-01-01,2017,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,3,4,0.42,0.035,-0.085
3372,548,2017-04-01,2017,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,2,5,0.34,1.1,0.08
3373,548,2017-07-01,2017,0.0,0.0,0.0,0.1,0.85,0.05,0.0,0.0,0.0,0.0,1,6,0.265,1.065,0.075
3374,548,2017-10-01,2017,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0,7,0.18,1.295,0.085
3375,548,2017-12-31,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.62,0.18
3376,548,2017-01-01,2018,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,7,0,0.32,,
3377,548,2017-04-01,2018,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,6,1,0.54,0.98,-0.22
3378,548,2017-07-01,2018,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,2,0.5,0.26,0.04
3379,548,2017-10-01,2018,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,4,3,0.48,0.02,0.02
3380,548,2018-01-01,2018,0.0,0.0,0.05,0.9,0.05,0.0,0.0,0.0,0.0,0.0,3,4,0.185,0.215,0.295
3381,548,2018-04-01,2018,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.5,0.365,-0.315
3382,548,2018-12-31,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,6,0.0,1.5,0.5
3383,548,2018-01-01,2019,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,7,0,0.34,,
3384,548,2018-04-01,2019,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.42,0.06,-0.08
3385,548,2019-01-01,2019,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,3,2,0.095,1.485,0.325
3386,548,2019-04-01,2019,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,2,3,0.095,0.0,0.0
3387,548,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,4,0.0,0.005,0.095
3388,548,2019-01-01,2020,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,7,0,0.34,,
3389,548,2019-04-01,2020,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,6,1,0.34,0.0,0.0
3390,548,2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.05,0.0,0.0,2,2,0.395,1.115,-0.055
3391,548,2020-10-01,2020,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0,3,0.32,0.005,0.075
3392,548,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,4,0.0,1.28,0.32
3393,548,2020-04-01,2021,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,6,0,0.32,,
3394,548,2020-10-01,2021,0.0,0.0,0.0,0.05,0.45,0.45,0.05,0.0,0.0,0.0,4,1,0.59,0.35,-0.27
3395,548,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,0.0,1.41,0.59
3396,548,2023-01-01,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,3,0,0.34,,
3397,548,2023-04-01,2023,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.48,1.18,-0.14
3398,548,2023-12-31,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2,0.0,1.52,0.48
3399,548,2023-01-01,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,7,0,0.32,,
3400,548,2023-04-01,2024,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,6,1,0.34,1.34,-0.02
3401,548,2024-01-01,2024,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,3,2,0.34,0.0,0.0
3402,548,2024-12-31,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3,0.0,0.06,0.34
3403,548,2024-01-01,2025,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,7,0,0.46,,
3404,549,2007-01-01,2007,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,3,0,0.625,,
3405,549,2007-04-01,2007,0.0,0.0,0.0,0.15,0.5,0.35,0.0,0.0,0.0,0.0,2,1,0.605,0.02,0.02
3406,549,2007-07-01,2007,0.0,0.0,0.0,0.15,0.5,0.35,0.0,0.0,0.0,0.0,1,2,0.605,0.0,0.0
3407,549,2007-10-01,2007,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0,3,0.56,0.035,0.045
3408,549,2007-12-31,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,4,0.0,1.44,0.56
3409,549,2007-01-01,2008,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,7,0,0.565,,
3410,549,2007-04-01,2008,0.0,0.0,0.0,0.05,0.5,0.45,0.0,0.0,0.0,0.0,6,1,0.545,0.015,0.02
3411,549,2007-07-01,2008,0.0,0.0,0.0,0.05,0.5,0.45,0.0,0.0,0.0,0.0,5,2,0.545,0.0,0.0
3412,549,2007-10-01,2008,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,4,3,0.54,0.035,0.005
3413,549,2008-01-01,2008,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,3,4,0.56,0.02,-0.02
3414,549,2008-04-01,2008,0.0,0.0,0.0,0.4,0.55,0.05,0.0,0.0,0.0,0.0,2,5,0.535,0.065,0.025
3415,549,2008-07-01,2008,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1,6,0.32,0.105,0.215
3416,549,2008-10-01,2008,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0,7,0.42,0.02,-0.1
3417,549,2008-12-31,2008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.58,0.42
3418,549,2008-01-01,2009,0.0,0.0,0.0,0.15,0.6,0.25,0.0,0.0,0.0,0.0,7,0,0.555,,
3419,549,2008-04-01,2009,0.0,0.0,0.0,0.4,0.55,0.05,0.0,0.0,0.0,0.0,6,1,0.535,0.105,0.02
3420,549,2008-07-01,2009,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,5,2,0.34,0.155,0.195
3421,549,2008-10-01,2009,0.0,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,4,3,0.585,0.895,-0.245
3422,549,2009-01-01,2009,0.0,0.0,0.0,0.0,0.0,0.4,0.55,0.05,0.0,0.0,3,4,0.535,0.035,0.05
3423,549,2009-04-01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,2,5,0.495,0.32,0.04
3424,549,2009-07-01,2009,0.0,0.0,0.0,0.0,0.0,0.55,0.4,0.05,0.0,0.0,1,6,0.535,0.485,-0.04
3425,549,2009-10-01,2009,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0,7,0.42,0.035,0.115
3426,549,2009-12-31,2009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,0.98,0.42
3427,549,2009-01-01,2010,0.0,0.0,0.0,0.0,0.3,0.35,0.3,0.05,0.0,0.0,7,0,0.695,,
3428,549,2009-04-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.4,0.05,0.0,6,1,0.535,0.4,0.16
3429,549,2009-07-01,2010,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,5,2,0.585,0.035,-0.05
3430,549,2009-10-01,2010,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,4,3,0.62,0.005,-0.035
3431,549,2010-01-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,3,4,0.48,0.06,0.14
3432,549,2010-04-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,2,5,0.495,0.005,-0.015
3433,549,2010-07-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,1,6,0.54,0.095,-0.045
3434,549,2010-10-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0,7,0.48,0.02,0.06
3435,549,2010-12-31,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,0.72,0.48
3436,549,2010-01-01,2011,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,7,0,0.58,,
3437,549,2010-04-01,2011,0.0,0.0,0.0,0.0,0.0,0.5,0.45,0.05,0.0,0.0,6,1,0.545,0.005,0.035
3438,549,2010-07-01,2011,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,5,2,0.64,0.035,-0.095
3439,549,2010-10-01,2011,0.0,0.0,0.0,0.0,0.0,0.25,0.55,0.2,0.0,0.0,4,3,0.595,0.045,0.045
3440,549,2011-01-01,2011,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,3,4,0.625,0.005,-0.03
3441,549,2011-04-01,2011,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2,5,0.5,0.125,0.125
3442,549,2011-07-01,2011,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,6,0.5,0.5,0.0
3443,549,2011-10-01,2011,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,0.0,0,7,0.255,0.245,0.245
3444,549,2011-12-31,2011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.745,0.255
3445,549,2011-01-01,2012,0.0,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,7,0,0.585,,
3446,549,2011-04-01,2012,0.0,0.0,0.0,0.0,0.1,0.65,0.25,0.0,0.0,0.0,6,1,0.505,0.05,0.08
3447,549,2011-07-01,2012,0.0,0.0,0.0,0.05,0.45,0.45,0.05,0.0,0.0,0.0,5,2,0.59,0.205,-0.085
3448,549,2011-10-01,2012,0.0,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,0.0,4,3,0.555,0.075,0.035
3449,549,2012-01-01,2012,0.0,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.0,3,4,0.585,0.065,-0.03
3450,549,2012-04-01,2012,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,2,5,0.495,0.02,0.09
3451,549,2012-07-01,2012,0.0,0.0,0.0,0.1,0.85,0.05,0.0,0.0,0.0,0.0,1,6,0.265,0.26,0.23
3452,549,2012-10-01,2012,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,7,0.5,0.335,-0.235
3453,549,2012-12-31,2012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.5,0.5
3454,549,2012-01-01,2013,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,0.0,0.0,7,0,0.555,,
3455,549,2012-04-01,2013,0.0,0.0,0.0,0.1,0.65,0.2,0.05,0.0,0.0,0.0,6,1,0.525,0.03,0.03
3456,549,2012-07-01,2013,0.0,0.0,0.0,0.2,0.45,0.3,0.05,0.0,0.0,0.0,5,2,0.665,0.06,-0.14
3457,549,2012-10-01,2013,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,4,3,0.585,0.035,0.08
3458,549,2013-01-01,2013,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0.0,0.0,0.0,3,4,0.615,0.005,-0.03
3459,549,2013-04-01,2013,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,2,5,0.58,0.045,0.035
3460,549,2013-07-01,2013,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1,6,0.48,0.02,0.1
3461,549,2013-10-01,2013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.32,0.48
3462,549,2013-12-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,2.0,0.0
3463,549,2013-01-01,2014,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,0.0,7,0,0.62,,
3464,549,2013-04-01,2014,0.0,0.0,0.0,0.2,0.55,0.25,0.0,0.0,0.0,0.0,6,1,0.595,0.005,0.025
3465,549,2013-07-01,2014,0.0,0.0,0.0,0.3,0.5,0.15,0.05,0.0,0.0,0.0,5,2,0.635,0.025,-0.04
3466,549,2013-10-01,2014,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,3,0.5,0.215,0.135
3467,549,2014-01-01,2014,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3,4,0.5,0.0,0.0
3468,549,2014-04-01,2014,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,5,0.5,0.0,0.0
3469,549,2014-07-01,2014,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1,6,0.48,0.02,0.02
3470,549,2014-10-01,2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.72,0.48
3471,549,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,2.0,0.0
3472,549,2014-01-01,2015,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,7,0,0.58,,
3473,549,2014-04-01,2015,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,6,1,0.58,0.0,0.0
3474,549,2014-07-01,2015,0.0,0.0,0.0,0.05,0.7,0.25,0.0,0.0,0.0,0.0,5,2,0.445,0.065,0.135
3475,549,2014-10-01,2015,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,4,3,0.58,0.065,-0.135
3476,549,2015-01-01,2015,0.0,0.0,0.0,0.0,0.1,0.85,0.05,0.0,0.0,0.0,3,4,0.265,0.375,0.315
3477,549,2015-04-01,2015,0.0,0.0,0.0,0.0,0.3,0.65,0.05,0.0,0.0,0.0,2,5,0.485,0.08,-0.22
3478,549,2015-07-01,2015,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,1,6,0.625,0.265,-0.14
3479,549,2015-10-01,2015,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0,7,0.48,0.095,0.145
3480,549,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,8,0.0,1.52,0.48
3481,549,2015-01-01,2016,0.0,0.0,0.0,0.02,0.48,0.48,0.02,0.0,0.0,0.0,7,0,0.538,,
3482,549,2015-04-01,2016,0.0,0.0,0.0,0.05,0.4,0.55,0.0,0.0,0.0,0.0,6,1,0.535,0.013,0.003
3483,549,2015-07-01,2016,0.0,0.0,0.0,0.25,0.45,0.3,0.0,0.0,0.0,0.0,5,2,0.645,0.105,-0.11
3484,549,2015-10-01,2016,0.0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,4,3,0.54,0.045,0.105
3485,549,2016-01-01,2016,0.0,0.0,0.0,0.25,0.4,0.35,0.0,0.0,0.0,0.0,3,4,0.655,0.065,-0.115
3486,549,2016-04-01,2016,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,2,5,0.54,0.105,0.115
3487,549,2016-07-01,2016,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1,6,0.42,0.02,0.12
3488,549,2016-10-01,2016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.18,0.42
3489,549,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,8,0.0,2.0,0.0
3490,549,2016-01-01,2017,0.0,0.0,0.0,0.25,0.45,0.3,0.0,0.0,0.0,0.0,7,0,0.645,,
3491,549,2016-04-01,2017,0.0,0.0,0.0,0.35,0.6,0.05,0.0,0.0,0.0,0.0,6,1,0.515,0.095,0.13
3492,549,2016-07-01,2017,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,5,2,0.48,0.005,0.035
3493,549,2016-10-01,2017,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,4,3,0.495,0.005,-0.015
3494,549,2017-01-01,2017,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,4,0.5,0.005,-0.005
3495,549,2017-04-01,2017,0.0,0.0,0.0,0.3,0.65,0.05,0.0,0.0,0.0,0.0,2,5,0.485,0.065,0.015
3496,549,2017-07-01,2017,0.0,0.0,0.0,0.0,0.2,0.75,0.05,0.0,0.0,0.0,1,6,0.395,0.785,0.09
3497,549,2017-10-01,2017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7,0.0,0.105,0.395
3498,549,2017-12-31,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,2.0,0.0
3499,549,2017-01-01,2018,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,7,0,0.495,,
3500,549,2017-04-01,2018,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,6,1,0.48,0.045,0.015
3501,549,2017-07-01,2018,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,0.0,0.0,5,2,0.555,0.045,-0.075
3502,549,2017-10-01,2018,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,4,3,0.48,0.045,0.075
3503,549,2018-01-01,2018,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,3,4,0.48,0.0,0.0
3504,549,2018-04-01,2018,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,2,5,0.54,0.14,-0.06
3505,549,2018-07-01,2018,0.0,0.0,0.05,0.45,0.5,0.0,0.0,0.0,0.0,0.0,1,6,0.545,0.065,-0.005
3506,549,2018-10-01,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.455,0.545
3507,549,2018-12-31,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.0,0.0
3508,549,2018-01-01,2019,0.0,0.0,0.05,0.45,0.5,0.0,0.0,0.0,0.0,0.0,7,0,0.545,,
3509,549,2018-04-01,2019,0.0,0.0,0.05,0.45,0.5,0.0,0.0,0.0,0.0,0.0,6,1,0.545,0.0,0.0
3510,549,2018-07-01,2019,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,5,2,0.42,0.065,0.125
3511,549,2018-10-01,2019,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,4,3,0.48,0.02,-0.06
3512,549,2019-01-01,2019,0.0,0.0,0.0,0.3,0.55,0.15,0.0,0.0,0.0,0.0,3,4,0.585,0.035,-0.105
3513,549,2019-04-01,2019,0.0,0.0,0.0,0.4,0.55,0.05,0.0,0.0,0.0,0.0,2,5,0.535,0.02,0.05
3514,549,2019-07-01,2019,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.0,1,6,0.585,0.125,-0.05
3515,549,2019-10-01,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.315,0.585
3516,549,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.0,0.0
3517,549,2019-01-01,2020,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,0.0,0.0,7,0,0.555,,
3518,549,2019-04-01,2020,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,6,1,0.48,0.045,0.075
3519,549,2019-07-01,2020,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,5,2,0.56,0.08,-0.08
3520,549,2019-10-01,2020,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,4,3,0.495,0.105,0.065
3521,549,2020-01-01,2020,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,3,4,0.58,0.015,-0.085
3522,549,2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,2,5,0.64,0.7,-0.06
3523,549,2020-07-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,1,6,0.625,0.335,0.015
3524,549,2020-10-01,2020,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0,7,0.095,1.28,0.53
3525,549,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,1.905,0.095
3526,549,2020-01-01,2021,0.0,0.0,0.0,0.2,0.35,0.45,0.0,0.0,0.0,0.0,7,0,0.635,,
3527,549,2020-04-01,2021,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.15,0.05,0.0,6,1,0.655,0.35,-0.02
3528,549,2020-07-01,2021,0.0,0.0,0.0,0.0,0.0,0.25,0.45,0.2,0.1,0.0,5,2,0.685,0.03,-0.03
3529,549,2020-10-01,2021,0.0,0.0,0.0,0.0,0.05,0.5,0.45,0.0,0.0,0.0,4,3,0.545,0.115,0.14
3530,549,2021-01-01,2021,0.0,0.0,0.0,0.1,0.25,0.4,0.25,0.0,0.0,0.0,3,4,0.705,0.1,-0.16
3531,549,2021-04-01,2021,0.0,0.0,0.0,0.15,0.5,0.35,0.0,0.0,0.0,0.0,2,5,0.605,0.13,0.1
3532,549,2021-07-01,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,1.395,0.605
3533,549,2021-10-01,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0
3534,549,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.0,0.0
3535,549,2021-01-01,2022,0.0,0.0,0.0,0.05,0.2,0.55,0.2,0.0,0.0,0.0,7,0,0.615,,
3536,549,2021-04-01,2022,0.0,0.0,0.05,0.2,0.6,0.15,0.0,0.0,0.0,0.0,6,1,0.575,0.385,0.04
3537,549,2021-07-01,2022,0.0,0.0,0.0,0.15,0.75,0.1,0.0,0.0,0.0,0.0,5,2,0.405,0.03,0.17
3538,549,2021-10-01,2022,0.0,0.05,0.15,0.5,0.25,0.05,0.0,0.0,0.0,0.0,4,3,0.66,0.4,-0.255
3539,549,2022-01-01,2022,0.05,0.3,0.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.595,0.45,0.065
3540,549,2022-04-01,2022,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.42,0.735,0.175
3541,549,2022-07-01,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.18,0.42
3542,549,2022-10-01,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0
3543,549,2022-12-31,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.0,0.0
3544,549,2022-01-01,2023,0.0,0.0,0.1,0.55,0.3,0.05,0.0,0.0,0.0,0.0,7,0,0.595,,
3545,549,2022-04-01,2023,0.0,0.0,0.25,0.4,0.35,0.0,0.0,0.0,0.0,0.0,6,1,0.655,0.05,-0.06
3546,549,2022-07-01,2023,0.0,0.05,0.1,0.55,0.25,0.05,0.0,0.0,0.0,0.0,5,2,0.62,0.06,0.035
3547,549,2022-10-01,2023,0.05,0.15,0.35,0.35,0.1,0.0,0.0,0.0,0.0,0.0,4,3,0.72,0.14,-0.1
3548,549,2023-01-01,2023,0.15,0.35,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.71,0.1,0.01
3549,549,2023-04-01,2023,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.62,0.09,0.09
3550,549,2023-07-01,2023,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.495,0.105,0.125
3551,549,2023-10-01,2023,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.48,0.005,0.015
3552,549,2023-12-31,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.52,0.48
